subjid,event,meanamp
Per_Choice_308_rb.ept,IncorrectFdbk,3.87125014
Per_Choice_308_rb.ept,IncorrectFdbk,1.984420116
Per_Choice_308_rb.ept,IncorrectFdbk,-0.634079424
Per_Choice_308_rb.ept,IncorrectFdbk,-0.264085804
Per_Choice_308_rb.ept,IncorrectFdbk,3.791629092
Per_Choice_308_rb.ept,IncorrectFdbk,3.679308219
Per_Choice_308_rb.ept,IncorrectFdbk,3.964233107
Per_Choice_308_rb.ept,IncorrectFdbk,4.928298754
Per_Choice_308_rb.ept,IncorrectFdbk,-2.465645353
Per_Choice_308_rb.ept,IncorrectFdbk,-6.772293298
Per_Choice_308_rb.ept,IncorrectFdbk,6.436476192
Per_Choice_308_rb.ept,IncorrectFdbk,5.551144703
Per_Choice_308_rb.ept,IncorrectFdbk,-5.07821684
Per_Choice_308_rb.ept,IncorrectFdbk,10.77161684
Per_Choice_308_rb.ept,IncorrectFdbk,2.748822425
Per_Choice_308_rb.ept,IncorrectFdbk,0.708234651
Per_Choice_308_rb.ept,IncorrectFdbk,0.732802317
Per_Choice_308_rb.ept,IncorrectFdbk,10.73522653
Per_Choice_308_rb.ept,IncorrectFdbk,9.327755519
Per_Choice_308_rb.ept,IncorrectFdbk,-0.529179867
Per_Choice_308_rb.ept,IncorrectFdbk,2.975477654
Per_Choice_308_rb.ept,IncorrectFdbk,4.028976467
Per_Choice_309_rb.ept,CorrectFdbk,7.126416499
Per_Choice_309_rb.ept,CorrectFdbk,6.488130856
Per_Choice_309_rb.ept,CorrectFdbk,3.664225796
Per_Choice_309_rb.ept,CorrectFdbk,-1.493647864
Per_Choice_309_rb.ept,CorrectFdbk,5.096114781
Per_Choice_309_rb.ept,CorrectFdbk,7.072261928
Per_Choice_309_rb.ept,CorrectFdbk,-2.587361259
Per_Choice_309_rb.ept,CorrectFdbk,4.454539352
Per_Choice_309_rb.ept,CorrectFdbk,5.102463704
Per_Choice_309_rb.ept,CorrectFdbk,4.095881723
Per_Choice_309_rb.ept,CorrectFdbk,8.005708562
Per_Choice_309_rb.ept,CorrectFdbk,1.873138628
Per_Choice_309_rb.ept,CorrectFdbk,2.958464029
Per_Choice_309_rb.ept,CorrectFdbk,5.423879271
Per_Choice_309_rb.ept,CorrectFdbk,-1.594795824
Per_Choice_309_rb.ept,CorrectFdbk,3.411150013
Per_Choice_309_rb.ept,CorrectFdbk,13.96577731
Per_Choice_309_rb.ept,CorrectFdbk,-0.729331054
Per_Choice_309_rb.ept,CorrectFdbk,-3.802829874
Per_Choice_309_rb.ept,CorrectFdbk,8.527120102
Per_Choice_309_rb.ept,CorrectFdbk,1.252908384
Per_Choice_309_rb.ept,CorrectFdbk,5.483452468
Per_Choice_309_rb.ept,CorrectFdbk,8.197175112
Per_Choice_309_rb.ept,CorrectFdbk,1.307688329
Per_Choice_309_rb.ept,CorrectFdbk,-4.247126466
Per_Choice_309_rb.ept,CorrectFdbkFood,6.488130856
Per_Choice_309_rb.ept,CorrectFdbkFood,3.664225796
Per_Choice_309_rb.ept,CorrectFdbkFood,5.096114781
Per_Choice_309_rb.ept,CorrectFdbkFood,-2.587361259
Per_Choice_309_rb.ept,CorrectFdbkFood,4.095881723
Per_Choice_309_rb.ept,CorrectFdbkFood,2.958464029
Per_Choice_309_rb.ept,CorrectFdbkFood,3.411150013
Per_Choice_309_rb.ept,CorrectFdbkFood,13.96577731
Per_Choice_309_rb.ept,CorrectFdbkFood,-0.729331054
Per_Choice_309_rb.ept,CorrectFdbkFood,-3.802829874
Per_Choice_309_rb.ept,CorrectFdbkFood,5.483452468
Per_Choice_309_rb.ept,CorrectFdbkFood,1.307688329
Per_Choice_309_rb.ept,IncorrectFdbk,13.42487985
Per_Choice_309_rb.ept,IncorrectFdbk,1.340214927
Per_Choice_309_rb.ept,IncorrectFdbk,5.585725321
Per_Choice_309_rb.ept,IncorrectFdbk,-1.613956614
Per_Choice_309_rb.ept,IncorrectFdbk,2.496388656
Per_Choice_309_rb.ept,IncorrectFdbk,4.01202134
Per_Choice_309_rb.ept,IncorrectFdbk,-3.937577146
Per_Choice_309_rb.ept,IncorrectFdbk,4.891601378
Per_Choice_309_rb.ept,IncorrectFdbk,1.54220303
Per_Choice_309_rb.ept,IncorrectFdbk,1.846572611
Per_Choice_309_rb.ept,IncorrectFdbk,2.857145392
Per_Choice_309_rb.ept,IncorrectFdbk,4.01961656
Per_Choice_309_rb.ept,IncorrectFdbk,-2.37407519
Per_Choice_309_rb.ept,IncorrectFdbk,0.896971189
Per_Choice_309_rb.ept,IncorrectFdbk,-3.432337209
Per_Choice_309_rb.ept,IncorrectFdbk,-2.087694862
Per_Choice_309_rb.ept,IncorrectFdbk,-8.972792282
Per_Choice_309_rb.ept,IncorrectFdbk,-3.366478827
Per_Choice_309_rb.ept,IncorrectFdbk,1.313132723
Per_Choice_309_rb.ept,IncorrectFdbk,1.156817642
Per_Choice_309_rb.ept,IncorrectFdbk,-3.144805691
Per_Choice_309_rb.ept,IncorrectFdbk,1.582433711
Per_Choice_309_rb.ept,IncorrectFdbk,5.043386765
Per_Choice_310_rb.ept,CorrectFdbk,6.607497561
Per_Choice_310_rb.ept,CorrectFdbk,7.252889478
Per_Choice_310_rb.ept,CorrectFdbk,2.052877343
Per_Choice_310_rb.ept,CorrectFdbk,14.38253917
Per_Choice_310_rb.ept,CorrectFdbk,4.378846385
Per_Choice_310_rb.ept,CorrectFdbk,8.388674389
Per_Choice_310_rb.ept,CorrectFdbk,21.17190356
Per_Choice_310_rb.ept,CorrectFdbk,3.075354208
Per_Choice_310_rb.ept,CorrectFdbk,4.681190198
Per_Choice_310_rb.ept,CorrectFdbk,4.656112232
Per_Choice_310_rb.ept,CorrectFdbk,2.91874009
Per_Choice_310_rb.ept,CorrectFdbk,4.550258412
Per_Choice_310_rb.ept,CorrectFdbk,8.181141482
Per_Choice_310_rb.ept,CorrectFdbk,11.59165114
Per_Choice_310_rb.ept,CorrectFdbkFood,7.252854523
Per_Choice_310_rb.ept,CorrectFdbkFood,2.052877343
Per_Choice_310_rb.ept,CorrectFdbkFood,14.38253917
Per_Choice_310_rb.ept,CorrectFdbkFood,4.378846385
Per_Choice_310_rb.ept,CorrectFdbkFood,8.38867114
Per_Choice_310_rb.ept,CorrectFdbkFood,21.17190013
Per_Choice_310_rb.ept,CorrectFdbkFood,3.075372362
Per_Choice_310_rb.ept,CorrectFdbkFood,4.681388873
Per_Choice_310_rb.ept,CorrectFdbkFood,4.656110246
Per_Choice_310_rb.ept,CorrectFdbkFood,2.91874009
Per_Choice_310_rb.ept,CorrectFdbkFood,8.181136415
Per_Choice_310_rb.ept,CorrectFdbkFood,11.59165859
Per_Choice_310_rb.ept,IncorrectFdbk,16.89780351
Per_Choice_310_rb.ept,IncorrectFdbk,2.50101678
Per_Choice_310_rb.ept,IncorrectFdbk,2.024373174
Per_Choice_310_rb.ept,IncorrectFdbk,12.00915149
Per_Choice_310_rb.ept,IncorrectFdbk,2.820817149
Per_Choice_310_rb.ept,IncorrectFdbk,0.220394992
Per_Choice_310_rb.ept,IncorrectFdbk,4.463617231
Per_Choice_310_rb.ept,IncorrectFdbk,6.87241197
Per_Choice_310_rb.ept,IncorrectFdbk,9.732842405
Per_Choice_310_rb.ept,IncorrectFdbk,8.358905232
Per_Choice_310_rb.ept,IncorrectFdbk,-0.317260334
Per_Choice_311_rb.ept,CorrectFdbk,8.08564421
Per_Choice_311_rb.ept,CorrectFdbk,4.629810088
Per_Choice_311_rb.ept,CorrectFdbk,4.5414571
Per_Choice_311_rb.ept,CorrectFdbk,8.700035771
Per_Choice_311_rb.ept,CorrectFdbk,2.384534115
Per_Choice_311_rb.ept,CorrectFdbk,11.4430933
Per_Choice_311_rb.ept,CorrectFdbk,6.377433215
Per_Choice_311_rb.ept,CorrectFdbk,1.882300815
Per_Choice_311_rb.ept,CorrectFdbk,8.422831847
Per_Choice_311_rb.ept,CorrectFdbk,3.648067215
Per_Choice_311_rb.ept,CorrectFdbk,3.162505435
Per_Choice_311_rb.ept,CorrectFdbk,-2.581248072
Per_Choice_311_rb.ept,CorrectFdbk,-1.024581756
Per_Choice_311_rb.ept,CorrectFdbk,-0.270986973
Per_Choice_311_rb.ept,CorrectFdbk,4.114697653
Per_Choice_311_rb.ept,CorrectFdbk,1.399944532
Per_Choice_311_rb.ept,CorrectFdbk,2.15126117
Per_Choice_311_rb.ept,CorrectFdbk,2.471195362
Per_Choice_311_rb.ept,CorrectFdbk,2.130064355
Per_Choice_311_rb.ept,CorrectFdbk,5.939429042
Per_Choice_311_rb.ept,CorrectFdbk,5.74231993
Per_Choice_311_rb.ept,CorrectFdbkFood,4.629810088
Per_Choice_311_rb.ept,CorrectFdbkFood,8.700035771
Per_Choice_311_rb.ept,CorrectFdbkFood,6.377433215
Per_Choice_311_rb.ept,CorrectFdbkFood,1.882301341
Per_Choice_311_rb.ept,CorrectFdbkFood,3.162505435
Per_Choice_311_rb.ept,CorrectFdbkFood,-1.024581756
Per_Choice_311_rb.ept,CorrectFdbkFood,4.114697653
Per_Choice_311_rb.ept,CorrectFdbkFood,1.399944532
Per_Choice_311_rb.ept,CorrectFdbkFood,2.15126117
Per_Choice_311_rb.ept,CorrectFdbkFood,2.130064355
Per_Choice_311_rb.ept,IncorrectFdbk,2.945415011
Per_Choice_311_rb.ept,IncorrectFdbk,2.50266112
Per_Choice_311_rb.ept,IncorrectFdbk,2.840097648
Per_Choice_311_rb.ept,IncorrectFdbk,5.255474741
Per_Choice_311_rb.ept,IncorrectFdbk,5.295735271
Per_Choice_311_rb.ept,IncorrectFdbk,0.296631927
Per_Choice_311_rb.ept,IncorrectFdbk,4.590455859
Per_Choice_311_rb.ept,IncorrectFdbk,4.834978066
Per_Choice_311_rb.ept,IncorrectFdbk,-0.326242288
Per_Choice_311_rb.ept,IncorrectFdbk,1.374300442
Per_Choice_311_rb.ept,IncorrectFdbk,2.85847436
Per_Choice_311_rb.ept,IncorrectFdbk,2.839690353
Per_Choice_311_rb.ept,IncorrectFdbk,2.98344129
Per_Choice_311_rb.ept,IncorrectFdbk,-6.56872913
Per_Choice_311_rb.ept,IncorrectFdbk,3.017800158
Per_Choice_311_rb.ept,IncorrectFdbk,-3.643090057
Per_Choice_311_rb.ept,IncorrectFdbk,9.533969931
Per_Choice_311_rb.ept,IncorrectFdbk,7.191986536
Per_Choice_311_rb.ept,IncorrectFdbk,-0.529322849
Per_Choice_311_rb.ept,IncorrectFdbk,-6.547548472
Per_Choice_311_rb.ept,IncorrectFdbk,2.330844745
Per_Choice_311_rb.ept,IncorrectFdbk,-1.564641418
Per_Choice_311_rb.ept,IncorrectFdbk,3.356136789
Per_Choice_311_rb.ept,IncorrectFdbk,3.462716955
Per_Choice_313_rb.ept,CorrectFdbk,10.04311633
Per_Choice_313_rb.ept,CorrectFdbk,-4.005811387
Per_Choice_313_rb.ept,CorrectFdbk,5.973453448
Per_Choice_313_rb.ept,CorrectFdbk,-0.406750254
Per_Choice_313_rb.ept,CorrectFdbk,3.898987511
Per_Choice_313_rb.ept,CorrectFdbk,0.173233806
Per_Choice_313_rb.ept,CorrectFdbk,-3.098473915
Per_Choice_313_rb.ept,CorrectFdbk,4.107684822
Per_Choice_313_rb.ept,CorrectFdbk,2.197669645
Per_Choice_313_rb.ept,CorrectFdbk,0.067113444
Per_Choice_313_rb.ept,CorrectFdbk,0.062195481
Per_Choice_313_rb.ept,CorrectFdbk,1.820660375
Per_Choice_313_rb.ept,CorrectFdbk,-1.81127956
Per_Choice_313_rb.ept,CorrectFdbk,-4.948513298
Per_Choice_313_rb.ept,CorrectFdbk,-1.638169543
Per_Choice_313_rb.ept,CorrectFdbk,8.00965957
Per_Choice_313_rb.ept,CorrectFdbk,11.50603367
Per_Choice_313_rb.ept,CorrectFdbk,11.76871827
Per_Choice_313_rb.ept,CorrectFdbk,7.522548362
Per_Choice_313_rb.ept,CorrectFdbkFood,10.04312628
Per_Choice_313_rb.ept,CorrectFdbkFood,-4.005800691
Per_Choice_313_rb.ept,CorrectFdbkFood,6.410865157
Per_Choice_313_rb.ept,CorrectFdbkFood,-0.406750254
Per_Choice_313_rb.ept,CorrectFdbkFood,0.173526393
Per_Choice_313_rb.ept,CorrectFdbkFood,-3.098487602
Per_Choice_313_rb.ept,CorrectFdbkFood,2.197669645
Per_Choice_313_rb.ept,CorrectFdbkFood,0.062195481
Per_Choice_313_rb.ept,CorrectFdbkFood,1.820660375
Per_Choice_313_rb.ept,CorrectFdbkFood,-1.811377458
Per_Choice_313_rb.ept,CorrectFdbkFood,-4.948513298
Per_Choice_313_rb.ept,CorrectFdbkFood,-1.638169543
Per_Choice_313_rb.ept,CorrectFdbkFood,11.50603367
Per_Choice_313_rb.ept,IncorrectFdbk,-1.085171647
Per_Choice_313_rb.ept,IncorrectFdbk,6.951536341
Per_Choice_313_rb.ept,IncorrectFdbk,-10.34485853
Per_Choice_313_rb.ept,IncorrectFdbk,-0.279350976
Per_Choice_313_rb.ept,IncorrectFdbk,0.345399119
Per_Choice_313_rb.ept,IncorrectFdbk,-0.934967077
Per_Choice_313_rb.ept,IncorrectFdbk,-2.735183937
Per_Choice_313_rb.ept,IncorrectFdbk,2.791877192
Per_Choice_313_rb.ept,IncorrectFdbk,11.56102799
Per_Choice_313_rb.ept,IncorrectFdbk,4.740620149
Per_Choice_313_rb.ept,IncorrectFdbk,9.646179996
Per_Choice_313_rb.ept,IncorrectFdbk,-1.563857384
Per_Choice_313_rb.ept,IncorrectFdbk,0.909996236
Per_Choice_313_rb.ept,IncorrectFdbk,10.32730761
Per_Choice_313_rb.ept,IncorrectFdbk,11.60766871
Per_Choice_313_rb.ept,IncorrectFdbk,12.72703447
Per_Choice_313_rb.ept,IncorrectFdbk,-0.777717265
Per_Choice_317_rb.ept,CorrectFdbk,2.792960866
Per_Choice_317_rb.ept,CorrectFdbk,2.095981721
Per_Choice_317_rb.ept,CorrectFdbk,-2.013491719
Per_Choice_317_rb.ept,CorrectFdbk,2.834930763
Per_Choice_317_rb.ept,CorrectFdbk,-0.270279048
Per_Choice_317_rb.ept,CorrectFdbk,-1.628317654
Per_Choice_317_rb.ept,CorrectFdbk,0.130449719
Per_Choice_317_rb.ept,CorrectFdbk,-4.394887861
Per_Choice_317_rb.ept,CorrectFdbk,-1.858953669
Per_Choice_317_rb.ept,CorrectFdbk,-3.61596567
Per_Choice_317_rb.ept,CorrectFdbk,-0.522180065
Per_Choice_317_rb.ept,CorrectFdbk,0.852624077
Per_Choice_317_rb.ept,CorrectFdbk,-0.449596456
Per_Choice_317_rb.ept,CorrectFdbk,2.809996945
Per_Choice_317_rb.ept,CorrectFdbk,0.135762674
Per_Choice_317_rb.ept,CorrectFdbk,-0.971028436
Per_Choice_317_rb.ept,CorrectFdbk,1.817443825
Per_Choice_317_rb.ept,CorrectFdbk,-1.237873529
Per_Choice_317_rb.ept,CorrectFdbk,-1.653156465
Per_Choice_317_rb.ept,CorrectFdbk,0.062854989
Per_Choice_317_rb.ept,CorrectFdbk,3.371403542
Per_Choice_317_rb.ept,CorrectFdbk,0.610540728
Per_Choice_317_rb.ept,CorrectFdbkFood,2.644766686
Per_Choice_317_rb.ept,CorrectFdbkFood,2.095981721
Per_Choice_317_rb.ept,CorrectFdbkFood,-2.013491719
Per_Choice_317_rb.ept,CorrectFdbkFood,2.834930763
Per_Choice_317_rb.ept,CorrectFdbkFood,-1.62827377
Per_Choice_317_rb.ept,CorrectFdbkFood,0.130449719
Per_Choice_317_rb.ept,CorrectFdbkFood,-4.394887861
Per_Choice_317_rb.ept,CorrectFdbkFood,-1.858953669
Per_Choice_317_rb.ept,CorrectFdbkFood,-3.527575858
Per_Choice_317_rb.ept,CorrectFdbkFood,-0.522180065
Per_Choice_317_rb.ept,CorrectFdbkFood,0.852624077
Per_Choice_317_rb.ept,CorrectFdbkFood,2.809996945
Per_Choice_317_rb.ept,CorrectFdbkFood,0.135762674
Per_Choice_317_rb.ept,CorrectFdbkFood,-0.971028436
Per_Choice_317_rb.ept,CorrectFdbkFood,1.817443825
Per_Choice_317_rb.ept,CorrectFdbkFood,-1.237873234
Per_Choice_317_rb.ept,CorrectFdbkFood,-1.653156465
Per_Choice_317_rb.ept,CorrectFdbkFood,0.062855515
Per_Choice_317_rb.ept,CorrectFdbkFood,0.610540728
Per_Choice_317_rb.ept,IncorrectFdbk,0.467734746
Per_Choice_317_rb.ept,IncorrectFdbk,1.094972518
Per_Choice_317_rb.ept,IncorrectFdbk,-2.344847914
Per_Choice_317_rb.ept,IncorrectFdbk,1.863778147
Per_Choice_317_rb.ept,IncorrectFdbk,-8.284476767
Per_Choice_317_rb.ept,IncorrectFdbk,1.094032446
Per_Choice_317_rb.ept,IncorrectFdbk,2.648930721
Per_Choice_317_rb.ept,IncorrectFdbk,-0.188188768
Per_Choice_317_rb.ept,IncorrectFdbk,1.271904073
Per_Choice_317_rb.ept,IncorrectFdbk,-1.129519993
Per_Choice_317_rb.ept,IncorrectFdbk,-0.551595957
Per_Choice_317_rb.ept,IncorrectFdbk,0.872214346
Per_Choice_317_rb.ept,IncorrectFdbk,3.055750314
Per_Choice_317_rb.ept,IncorrectFdbk,1.649638506
Per_Choice_317_rb.ept,IncorrectFdbk,1.125210446
Per_Choice_317_rb.ept,IncorrectFdbk,-1.051748817
Per_Choice_317_rb.ept,IncorrectFdbk,-6.26E-05
Per_Choice_317_rb.ept,IncorrectFdbk,1.61481258
Per_Choice_317_rb.ept,IncorrectFdbk,-2.227867071
Per_Choice_317_rb.ept,IncorrectFdbk,2.402225458
Per_Choice_317_rb.ept,IncorrectFdbk,-4.098192156
Per_Choice_317_rb.ept,IncorrectFdbk,0.53467526
Per_Choice_318_rb.ept,CorrectFdbk,-3.868098771
Per_Choice_318_rb.ept,CorrectFdbk,2.164561472
Per_Choice_318_rb.ept,CorrectFdbk,5.125860726
Per_Choice_318_rb.ept,CorrectFdbk,15.46218867
Per_Choice_318_rb.ept,CorrectFdbk,6.158669741
Per_Choice_318_rb.ept,CorrectFdbk,28.64455609
Per_Choice_318_rb.ept,CorrectFdbk,11.71960167
Per_Choice_318_rb.ept,CorrectFdbk,27.19671774
Per_Choice_318_rb.ept,CorrectFdbk,24.03318559
Per_Choice_318_rb.ept,CorrectFdbk,3.607479776
Per_Choice_318_rb.ept,CorrectFdbk,3.049582618
Per_Choice_318_rb.ept,CorrectFdbk,12.62508937
Per_Choice_318_rb.ept,CorrectFdbk,2.358089286
Per_Choice_318_rb.ept,CorrectFdbk,5.855163243
Per_Choice_318_rb.ept,CorrectFdbk,17.68325849
Per_Choice_318_rb.ept,CorrectFdbk,12.99744785
Per_Choice_318_rb.ept,CorrectFdbk,18.01209732
Per_Choice_318_rb.ept,CorrectFdbk,12.5453227
Per_Choice_318_rb.ept,CorrectFdbk,9.820583855
Per_Choice_318_rb.ept,CorrectFdbk,2.145582159
Per_Choice_318_rb.ept,CorrectFdbk,8.116271163
Per_Choice_318_rb.ept,CorrectFdbk,23.74407514
Per_Choice_318_rb.ept,CorrectFdbk,2.590534812
Per_Choice_318_rb.ept,CorrectFdbk,2.207807338
Per_Choice_318_rb.ept,CorrectFdbk,18.73600883
Per_Choice_318_rb.ept,CorrectFdbkFood,-3.868098771
Per_Choice_318_rb.ept,CorrectFdbkFood,2.164561472
Per_Choice_318_rb.ept,CorrectFdbkFood,5.125860726
Per_Choice_318_rb.ept,CorrectFdbkFood,15.46218867
Per_Choice_318_rb.ept,CorrectFdbkFood,28.64455609
Per_Choice_318_rb.ept,CorrectFdbkFood,11.71960167
Per_Choice_318_rb.ept,CorrectFdbkFood,27.19671774
Per_Choice_318_rb.ept,CorrectFdbkFood,24.03318559
Per_Choice_318_rb.ept,CorrectFdbkFood,3.607479776
Per_Choice_318_rb.ept,CorrectFdbkFood,3.049582618
Per_Choice_318_rb.ept,CorrectFdbkFood,12.62508937
Per_Choice_318_rb.ept,CorrectFdbkFood,2.358089286
Per_Choice_318_rb.ept,CorrectFdbkFood,12.99744785
Per_Choice_318_rb.ept,CorrectFdbkFood,9.820583855
Per_Choice_318_rb.ept,CorrectFdbkFood,2.145582159
Per_Choice_318_rb.ept,CorrectFdbkFood,8.116271163
Per_Choice_318_rb.ept,CorrectFdbkFood,2.590341405
Per_Choice_318_rb.ept,CorrectFdbkFood,2.207807338
Per_Choice_318_rb.ept,IncorrectFdbk,19.88268856
Per_Choice_318_rb.ept,IncorrectFdbk,15.21225264
Per_Choice_318_rb.ept,IncorrectFdbk,13.1303959
Per_Choice_318_rb.ept,IncorrectFdbk,2.429592048
Per_Choice_318_rb.ept,IncorrectFdbk,15.04362868
Per_Choice_318_rb.ept,IncorrectFdbk,12.27005609
Per_Choice_318_rb.ept,IncorrectFdbk,0.348077904
Per_Choice_318_rb.ept,IncorrectFdbk,17.38844495
Per_Choice_318_rb.ept,IncorrectFdbk,14.30672431
Per_Choice_318_rb.ept,IncorrectFdbk,24.01616628
Per_Choice_318_rb.ept,IncorrectFdbk,4.126180291
Per_Choice_318_rb.ept,IncorrectFdbk,20.03070663
Per_Choice_318_rb.ept,IncorrectFdbk,-4.178021471
Per_Choice_318_rb.ept,IncorrectFdbk,3.361607947
Per_Choice_318_rb.ept,IncorrectFdbk,0.746765136
Per_Choice_318_rb.ept,IncorrectFdbk,7.858875015
Per_Choice_318_rb.ept,IncorrectFdbk,9.469962459
Per_Choice_318_rb.ept,IncorrectFdbk,21.87791586
Per_Choice_318_rb.ept,IncorrectFdbk,11.90961666
Per_Choice_318_rb.ept,IncorrectFdbk,7.328909226
Per_Choice_318_rb.ept,IncorrectFdbk,-2.266559532
Per_Choice_318_rb.ept,IncorrectFdbk,-9.372538262
Per_Choice_318_rb.ept,IncorrectFdbk,6.520664282
Per_Choice_318_rb.ept,IncorrectFdbk,-1.301347348
Per_Choice_319_rb.ept,CorrectFdbk,12.66879621
Per_Choice_319_rb.ept,CorrectFdbk,5.317604527
Per_Choice_319_rb.ept,CorrectFdbk,21.6001924
Per_Choice_319_rb.ept,CorrectFdbk,15.90332964
Per_Choice_319_rb.ept,CorrectFdbk,7.699984687
Per_Choice_319_rb.ept,CorrectFdbk,11.72364195
Per_Choice_319_rb.ept,CorrectFdbk,8.83431373
Per_Choice_319_rb.ept,CorrectFdbk,5.359474739
Per_Choice_319_rb.ept,CorrectFdbk,14.17341513
Per_Choice_319_rb.ept,CorrectFdbk,6.657533396
Per_Choice_319_rb.ept,CorrectFdbk,19.5963846
Per_Choice_319_rb.ept,CorrectFdbk,12.98575829
Per_Choice_319_rb.ept,CorrectFdbk,18.24153737
Per_Choice_319_rb.ept,CorrectFdbk,8.871320529
Per_Choice_319_rb.ept,CorrectFdbk,2.74918191
Per_Choice_319_rb.ept,CorrectFdbk,6.216578811
Per_Choice_319_rb.ept,CorrectFdbk,4.205580923
Per_Choice_319_rb.ept,CorrectFdbk,14.59394456
Per_Choice_319_rb.ept,CorrectFdbk,4.54464323
Per_Choice_319_rb.ept,CorrectFdbk,0.338212956
Per_Choice_319_rb.ept,CorrectFdbk,5.808184828
Per_Choice_319_rb.ept,CorrectFdbk,9.122431577
Per_Choice_319_rb.ept,CorrectFdbk,5.027145229
Per_Choice_319_rb.ept,CorrectFdbk,4.278644639
Per_Choice_319_rb.ept,CorrectFdbkFood,14.69892461
Per_Choice_319_rb.ept,CorrectFdbkFood,5.317604527
Per_Choice_319_rb.ept,CorrectFdbkFood,15.90332964
Per_Choice_319_rb.ept,CorrectFdbkFood,7.699984687
Per_Choice_319_rb.ept,CorrectFdbkFood,11.72364195
Per_Choice_319_rb.ept,CorrectFdbkFood,8.83431373
Per_Choice_319_rb.ept,CorrectFdbkFood,14.17341513
Per_Choice_319_rb.ept,CorrectFdbkFood,6.657533396
Per_Choice_319_rb.ept,CorrectFdbkFood,19.5963846
Per_Choice_319_rb.ept,CorrectFdbkFood,12.98575829
Per_Choice_319_rb.ept,CorrectFdbkFood,8.871320529
Per_Choice_319_rb.ept,CorrectFdbkFood,2.74918191
Per_Choice_319_rb.ept,CorrectFdbkFood,6.216578811
Per_Choice_319_rb.ept,CorrectFdbkFood,5.808184828
Per_Choice_319_rb.ept,CorrectFdbkFood,5.027145229
Per_Choice_319_rb.ept,IncorrectFdbk,13.31953673
Per_Choice_319_rb.ept,IncorrectFdbk,5.55388504
Per_Choice_319_rb.ept,IncorrectFdbk,5.811598745
Per_Choice_319_rb.ept,IncorrectFdbk,3.827392765
Per_Choice_319_rb.ept,IncorrectFdbk,4.527526763
Per_Choice_319_rb.ept,IncorrectFdbk,5.773591056
Per_Choice_319_rb.ept,IncorrectFdbk,4.836660022
Per_Choice_319_rb.ept,IncorrectFdbk,16.79413328
Per_Choice_319_rb.ept,IncorrectFdbk,0.689751371
Per_Choice_319_rb.ept,IncorrectFdbk,13.20331709
Per_Choice_319_rb.ept,IncorrectFdbk,10.23449795
Per_Choice_319_rb.ept,IncorrectFdbk,-2.917764319
Per_Choice_319_rb.ept,IncorrectFdbk,3.235283208
Per_Choice_319_rb.ept,IncorrectFdbk,7.381559558
Per_Choice_319_rb.ept,IncorrectFdbk,9.663224414
Per_Choice_319_rb.ept,IncorrectFdbk,15.24743007
Per_Choice_319_rb.ept,IncorrectFdbk,10.97511065
Per_Choice_319_rb.ept,IncorrectFdbk,11.80946327
Per_Choice_319_rb.ept,IncorrectFdbk,9.650079081
Per_Choice_319_rb.ept,IncorrectFdbk,9.922262458
Per_Choice_319_rb.ept,IncorrectFdbk,8.146708969
Per_Choice_319_rb.ept,IncorrectFdbk,3.712206618
Per_Choice_319_rb.ept,IncorrectFdbk,3.172834022
Per_Choice_320_rb.ept,CorrectFdbk,0.94677251
Per_Choice_320_rb.ept,CorrectFdbk,0.829798262
Per_Choice_320_rb.ept,CorrectFdbk,7.621808605
Per_Choice_320_rb.ept,CorrectFdbk,1.812776467
Per_Choice_320_rb.ept,CorrectFdbk,10.01569415
Per_Choice_320_rb.ept,CorrectFdbk,9.997440814
Per_Choice_320_rb.ept,CorrectFdbk,6.988484413
Per_Choice_320_rb.ept,CorrectFdbk,7.055498782
Per_Choice_320_rb.ept,CorrectFdbk,14.54155011
Per_Choice_320_rb.ept,CorrectFdbk,7.392668418
Per_Choice_320_rb.ept,CorrectFdbk,1.395424796
Per_Choice_320_rb.ept,CorrectFdbk,-5.466228471
Per_Choice_320_rb.ept,CorrectFdbk,-1.204175785
Per_Choice_320_rb.ept,CorrectFdbk,3.827863854
Per_Choice_320_rb.ept,CorrectFdbk,3.362518909
Per_Choice_320_rb.ept,CorrectFdbk,2.888001581
Per_Choice_320_rb.ept,CorrectFdbk,1.767928876
Per_Choice_320_rb.ept,CorrectFdbk,13.53366206
Per_Choice_320_rb.ept,CorrectFdbk,-0.403414838
Per_Choice_320_rb.ept,CorrectFdbk,2.044938998
Per_Choice_320_rb.ept,CorrectFdbkFood,0.829798262
Per_Choice_320_rb.ept,CorrectFdbkFood,1.812776467
Per_Choice_320_rb.ept,CorrectFdbkFood,10.01569415
Per_Choice_320_rb.ept,CorrectFdbkFood,9.997440814
Per_Choice_320_rb.ept,CorrectFdbkFood,6.988484413
Per_Choice_320_rb.ept,CorrectFdbkFood,7.055498782
Per_Choice_320_rb.ept,CorrectFdbkFood,14.54155011
Per_Choice_320_rb.ept,CorrectFdbkFood,7.392668418
Per_Choice_320_rb.ept,CorrectFdbkFood,1.395424796
Per_Choice_320_rb.ept,CorrectFdbkFood,-5.466228471
Per_Choice_320_rb.ept,CorrectFdbkFood,3.362518909
Per_Choice_320_rb.ept,CorrectFdbkFood,2.888001581
Per_Choice_320_rb.ept,CorrectFdbkFood,2.044655034
Per_Choice_320_rb.ept,IncorrectFdbk,-4.585131962
Per_Choice_320_rb.ept,IncorrectFdbk,0.607387628
